StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,CollMethd,REP,F_Record,PO4F,F_PO4F,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,CHLA_N,F_CHLA_N,Unnamed: 20,Component,Year,Month ,Start,Tide,Transect,Distance (m),Sample,Secchi (m),HV,MS,VA,CD,HD,EC,ZP,PPC,PPF,NM
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,10,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,10,3,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,20,1,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,20,2,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,20,3,0.41,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,30,1,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,30,2,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,30,3,0.4,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,40,1,0.38,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,40,2,0.38,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,40,3,0.38,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,50,1,0.47,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,50,2,0.47,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,50,3,0.47,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,60,1,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,60,2,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC1,60,3,0.36,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,13:17:00,rising,OPC2,10,1,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,10,2,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,10,3,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,20,1,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,20,2,0.28,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,20,3,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,30,1,0.18,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,30,2,0.18,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,30,3,0.18,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,40,1,0.26,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,40,2,0.26,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,40,3,0.26,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,50,1,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,50,2,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,50,3,0.28,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,60,1,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,60,2,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC2,60,3,0.3,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,14:34:00,,OPC3,10,1,0.34,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,10,2,0.34,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,10,3,0.34,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,20,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,20,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,20,3,0.32,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,30,1,0.31,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,30,2,0.31,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,30,3,0.31,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,40,1,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,40,2,0.32,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,40,3,0.32,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,50,1,0.2,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,50,2,0.2,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,50,3,0.2,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,60,1,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,60,2,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPC3,60,3,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,10:59:00,low   0.7,OPCC1,10,1,0.3,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,10,2,0.3,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,10,3,0.3,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,20,1,0.35,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,20,2,0.35,2,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,20,3,0.35,0,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,30,1,0.3,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,30,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,30,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,40,1,0.3,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,40,2,0.3,0,2.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,40,3,0.3,0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,50,1,0.35,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,50,2,0.35,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,50,3,0.35,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,60,1,0.33,2,0.0,2.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,60,2,0.33,2,0.0,2.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC1,60,3,0.33,0,0.0,2.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,09:56:00,low   0.7,OPCC2,10,1,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,10,2,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,10,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,20,1,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,20,2,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,20,3,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,30,1,0.3,2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,30,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,30,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,40,1,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,40,2,0.3,2,0.0,0.0,4.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,40,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,50,1,0.2,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,50,2,0.2,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,50,3,0.2,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,60,1,0.3,0,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,60,2,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,04/29/2008 7:16,1,1,1,2,,0.0037,<0>  ,0.041,<0>  ,0.0129,<0>  ,0.574,<0>  ,0.587,<0>  ,25.4,<0>  ,,OPC,2008,APR,,,OPCC2,60,3,0.3,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
cbmocnut  ,P,06/16/2009 7:15,1,1,1,1,,0.0038,<0>  ,0.021,<0>  ,0.0117,<0>  ,0.372,<0>  ,0.384,<0>  ,31.5,<0>  ,,OPC,2009,JUN,12:29:00,Incoming (high@15:00),OPC1,10,1,0.48,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
