Submerged Aquatic Vegetation Monitoring Effort,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,20,3,0.62,,,,,,,,,0.74,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,30,1,0.64,0.3,572,541,,27.9,8,100.3,CSB,0.8,0.12,0,0,0,0,,0,1.2903225806451613,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,30,2,0.59,,,,,,,,,0.82,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,30,3,0.66,,,,,,,,,0.81,0,0,0,0,0,,0,0,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,40,1,0.58,0.3,572,541,,27.9,8,100.3,CSB,0.75,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,40,2,0.6,,,,,,,,,0.7,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,40,3,0.63,,,,,,,,,0.7,0.96,0,0,0,0,,0,10.32258064516129,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,50,1,0.6,0.3,572,541,,27.9,8,100.3,CSB,0.74,0.16,0,0,0,0,,0,1.7204301075268817,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,50,2,0.59,,,,,,,,,0.75,0.44,0,0,0,0,,0,4.731182795698925,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,50,3,0.59,,,,,,,,,0.76,1,0,0,0,0,,0,10.75268817204301,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,60,1,0.55,0.3,572,541,,27.9,8,100.3,CSB,0.8,0.28,0,0,0,0,,0,3.0107526881720434,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,60,2,0.49,,,,,,,,,0.8,1.28,0,0,0,0,,0,13.763440860215054,0,0,0
OPC,2008-08-14 00:00:00,2008,Aug,OPC1,60,3,0.53,,,,,,,,,0.79,1.32,0,0,0,0,,0,14.193548387096776,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,10,1,0.44,0.3,676,671,,25.2,4.3,53.1,CSB,0.44,0.46,0,0,0,0,,0,4.946236559139785,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,10,2,0.41,,,,,,,,,0.41,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,10,3,0.6,,,,,,,,,0.6,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,20,1,0.7,0.3,676,671,,25.2,4.3,53.1,CSB,0.7,3.2,0,0,0,0,,0,34.40860215053764,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,20,2,0.71,,,,,,,,,0.71,3.2,0,0,0,0,,0,34.40860215053764,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,20,3,0.68,,,,,,,,,0.68,11.2,0,0,0.0892,0,,0,120.43010752688171,0,0,0.9591397849462365
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,30,1,0.61,0.3,676,671,,25.2,4.3,53.1,CSB,0.7,12.8,0,0,0.3568,0,,0,137.63440860215056,0,0,3.836559139784946
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,30,2,0.7,,,,,,,,,0.7,5.4,0,0,0,0,,0,58.06451612903226,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,30,3,0.61,,,,,,,,,0.69,14.4,0,0,0,0,,0,154.83870967741936,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,40,1,0.5,0.3,676,671,,25.2,4.3,53.1,CSB,0.73,15.2,0,0,0.1784,0,,0,163.44086021505376,0,0,1.918279569892473
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,40,2,0.46,,,,,,,,,0.7,9.2,0,0,0.0892,0,,0,98.9247311827957,0,0,0.9591397849462365
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,40,3,0.45,,,,,,,,,0.72,10.8,0,0,0,0,,0,116.12903225806453,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,50,1,0.44,0.3,676,671,,25.2,4.3,53.1,CSB,0.76,15.2,0,0,0,0,,0,163.44086021505376,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,50,2,0.4,,,,,,,,,0.81,13.6,0,0,0,0,,0,146.23655913978493,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,50,3,0.42,,,,,,,,,0.76,12,0,0,0,0,,0,129.03225806451613,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,60,1,0.43,0.3,676,671,,25.2,4.3,53.1,CSB,0.87,8.8,0,0,0.0892,0,,0,94.6236559139785,0,0,0.9591397849462365
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,60,2,0.38,,,,,,,,,0.83,11.2,0.10139999999999999,0,0,0,,0,120.43010752688171,1.0903225806451613,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC2,60,3,0.44,,,,,,,,,0.86,14.4,0,0,0,0,,0,154.83870967741936,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,10,1,0.2,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.35,19.2,0,0,0.6244000000000001,0,,0,206.4516129032258,0,0,6.713978494623657
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,10,2,0.21,,,,,,,,,0.32,23.2,0,0,0,0,,0,249.46236559139786,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,10,3,0.21,,,,,,,,,0.36,12,0,0,0.8028,0,,0,129.03225806451613,0,0,8.632258064516128
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,20,1,0.21,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.33,16.8,0,0,0,0,,0,180.6451612903226,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,20,2,0.19,,,,,,,,,0.33,16,0,0,0.7582,0,,0,172.04301075268816,0,0,8.15268817204301
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,20,3,0.24,,,,,,,,,0.37,13.6,0,0,0,0,,0,146.23655913978493,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,30,1,0.3,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.37,13.6,0,0,0,0,,0,146.23655913978493,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,30,2,0.28,,,,,,,,,0.43,26.4,0,0,0.446,0,,0,283.8709677419355,0,0,4.795698924731183
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,30,3,0.26,,,,,,,,,0.41,21.6,0,0,0,0,,0,232.25806451612905,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,40,1,0.3,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.43,14.4,0,0,0,0,,0,154.83870967741936,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,40,2,0.29,,,,,,,,,0.44,22.4,0,0,0,0,,0,240.86021505376343,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,40,3,0.3,,,,,,,,,0.42,17.6,0,0.0604,0,0,,0,189.247311827957,0,0.6494623655913979,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,50,1,0.46,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.46,22.4,0,1.208,0,0,,0,240.86021505376343,0,12.989247311827956,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,50,2,0.44,,,,,,,,,0.44,0,0,0,0,0,,0,0,0,0,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,50,3,0.41,,,,,,,,,0.41,24.8,0,1.057,0.2676,0,,0,266.6666666666667,0,11.365591397849462,2.8774193548387097
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,60,1,0.4,0.1,251.7,253.9,,24.6,6.45,76.2,CSB,0.52,25,0,0.2114,0,0,,0,268.81720430107526,0,2.2731182795698923,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,60,2,0.46,,,,,,,,,0.54,16,0,4.228,0,0,,0,172.04301075268816,0,45.46236559139785,0
OPC,2008-08-15 00:00:00,2008,Aug,OPC3,60,3,0.42,,,,,,,,,0.52,22.4,0,0,0.0892,0,,0,240.86021505376343,0,0,0.9591397849462365
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,10,1,0.35,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,10,2,0.36,,,,,,,,,0.82,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,10,3,0.34,,,,,,,,,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,20,1,0.3,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,0.9,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,20,2,0.36,,,,,,,,,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,20,3,0.29,,,,,,,,,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,30,1,0.35,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,30,2,0.32,,,,,,,,,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,30,3,0.34,,,,,,,,,0.96,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,40,1,0.3,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,40,2,0.3,,,,,,,,,0.98,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,40,3,0.33,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,50,1,0.34,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,1.01,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,50,2,0.36,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,50,3,0.3,,,,,,,,,0.99,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,60,1,0.32,3.5,6030,6410,,21.7,5.27,64.8,can't see bottom,0.95,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,60,2,0.32,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC1,60,3,0.4,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,10,1,0.35,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.69,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,10,2,0.35,,,,,,,,,0.73,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,10,3,0.36,,,,,,,,,0.69,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,20,1,0.31,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.78,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,20,2,0.37,,,,,,,,,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,20,3,0.35,,,,,,,,,0.76,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,30,1,0.39,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,30,2,0.35,,,,,,,,,0.85,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,30,3,0.36,,,,,,,,,0.85,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,40,1,0.35,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.84,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,40,2,0.34,,,,,,,,,0.83,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,40,3,0.34,,,,,,,,,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,50,1,0.35,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,50,2,0.34,,,,,,,,,0.73,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,50,3,0.34,,,,,,,,,0.75,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,60,1,0.35,3.4,5750,6360,,21.3,6.65,72.4,can't see bottom,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,60,2,0.36,,,,,,,,,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPCC2,60,3,0.35,,,,,,,,,0.81,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,10,1,0.35,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,0.73,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,10,2,0.38,,,,,,,,,0.73,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,10,3,0.39,,,,,,,,,0.73,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,20,1,0.35,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,1.1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,20,2,0.38,,,,,,,,,1.1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,20,3,0.44,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,30,1,0.41,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,1.1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,30,2,0.41,,,,,,,,,1.1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,30,3,0.41,,,,,,,,,1.13,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,40,1,0.39,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,40,2,0.4,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,40,3,0.41,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,50,1,0.37,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,1.1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,50,2,0.4,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,50,3,0.4,,,,,,,,,1,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,60,1,0.44,3.4,5840,6230,,21.8,7.55,87.5,can't see bottom,1.1,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,60,2,0.45,,,,,,,,,1.11,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC1,60,3,0.5,,,,,,,,,1.09,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,10,1,0.32,2.2,3539,4072,,18.2,6.83,71,15,0.32,0.12,0.10139999999999999,0,0,0,,0,1.2903225806451613,1.0903225806451613,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,10,2,0.36,,,,,,,,,0.36,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,10,3,0.4,,,,,,,,,0.4,0,0,0,0,0,,0,0,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,20,1,0.39,2.2,3539,4072,,18.2,6.83,71,70,0.39,1.8,0,0,0,0,,0,19.35483870967742,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,20,2,0.41,,,,,,,,,0.41,2,0,0,0,0,,0,21.50537634408602,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,20,3,0.41,,,,,,,,,0.41,2,0,0,0,0,,0,21.50537634408602,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,30,1,0.38,2.2,3539,4072,,18.2,6.83,71,60,0.38,1.4,0,0,0,0,,0,15.053763440860214,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,30,2,0.4,,,,,,,,,0.4,1,0,0,0,0,,0,10.75268817204301,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,30,3,0.41,,,,,,,,,0.41,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,40,1,0.45,2.2,3539,4072,,18.2,6.83,71,can't see bottom,0.45,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,40,2,0.45,,,,,,,,,0.45,1,0,0,0,0,,0,10.75268817204301,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC2,40,3,0.5,,,,,,,,,0.5,1.4,0,0,0.0892,0,,0,15.053763440860214,0,0,0.9591397849462365
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,50,1,0.35,3.2,5640,6020,,21.9,7.29,84.3,can't see bottom,0.6,1.68,0,0,0,0,,0,18.064516129032256,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,50,2,0.38,,,,,,,,,0.62,1.2,0,0,0,0,,0,12.903225806451612,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,50,3,0.45,,,,,,,,,0.62,0.8,0,0,0,0,,0,8.60215053763441,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,60,1,0.4,3.2,5640,6020,,21.9,7.29,84.3,can't see bottom,0.68,0.24,0,0,0.0892,0,,0,2.5806451612903225,0,0,0.9591397849462365
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,60,2,0.35,,,,,,,,,0.69,0.6,0,0,0,0,,0,6.451612903225806,0,0,0
OPC,2008-10-16 00:00:00,2008,Oct,OPC2,60,3,0.27,,,,,,,,,0.66,0.88,0,0,0,0,,0,9.46236559139785,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,10,1,0.34,1,1704,1958,,18.2,6.27,66.8,can't see bottom,0.34,0.36,0,0,0,0,,0,3.8709677419354835,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,10,2,0.36,,,,,,,,,0.36,0.16,0,0,0.0892,0,,0,1.7204301075268817,0,0,0.9591397849462365
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,10,3,0.3,,,,,,,,,0.3,0.36,0.0338,0,0,0,,0,3.8709677419354835,0.36344086021505373,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,20,1,0.38,1,1704,1958,,18.2,6.27,66.8,can't see bottom,0.38,0.52,0,0,0,0,,0,5.591397849462366,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,20,2,0.38,,,,,,,,,0.38,0.6,0.1352,0,0.0892,0,,0,6.451612903225806,1.453763440860215,0,0.9591397849462365
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,20,3,0.35,,,,,,,,,0.35,0.44,0.10139999999999999,0,0.0892,0,,0,4.731182795698925,1.0903225806451613,0,0.9591397849462365
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,30,1,0.35,1,1704,1958,,18.2,6.27,66.8,can't see bottom,0.35,0.16,0,0,0.0446,0,,0,1.7204301075268817,0,0,0.47956989247311826
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,30,2,0.35,,,,,,,,,0.35,0.08,0,0,0.1784,0,,0,0.8602150537634409,0,0,1.918279569892473
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,30,3,0.35,,,,,,,,,0.35,0.8,0.050699999999999995,0,0.446,0,,0,8.60215053763441,0.5451612903225806,0,4.795698924731183
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,40,1,0.35,1,1704,1958,,18.2,6.27,66.8,20-30,0.35,0.04,0,0,0.1784,0,,0,0.43010752688172044,0,0,1.918279569892473
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,40,2,0.38,,,,,,,,,0.38,0.08,0,0,0.0892,0,,0,0.8602150537634409,0,0,0.9591397849462365
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,40,3,0.35,,,,,,,,,0.35,0.68,0.1352,0,0,0,,0,7.311827956989248,1.453763440860215,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,50,1,0.24,1,1704,1958,,18.2,6.27,66.8,35,0.4,0.6,0,0,0,0,,0,6.451612903225806,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,50,2,0.24,,,,,,,,,0.36,0.32,0,0,0,0,,0,3.4408602150537635,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,50,3,0.36,,,,,,,,,0.36,0.72,0,0,0,0,,0,7.741935483870967,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,60,1,0.25,1,1704,1958,,18.2,6.27,66.8,can't see bottom,0.38,0.84,0,0,0,0,,0,9.032258064516128,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,60,2,0.24,,,,,,,,,0.34,0.24,0,0,0,0,,0,2.5806451612903225,0,0,0
OPC,2008-10-17 00:00:00,2008,Oct,OPC3,60,3,0.36,,,,,,,,,0.36,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,10,1,0.38,0.2,503,513,,24.1,7,83.7,NV,0.77,0.4,0,0,0,0,,0,4.301075268817205,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,10,2,0.38,,,,,,,,,0.77,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,10,3,0.45,,,,,,,,,0.74,0.14,0,0,0,0,,0,1.5053763440860217,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,20,1,0.37,0.2,503,513,,24.1,7,83.7,NV,0.74,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,20,2,0.35,,,,,,,,,0.75,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,20,3,0.36,,,,,,,,,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,30,1,0.37,0.2,503,513,,24.1,7,83.7,NV,0.8,0.08,0.0676,0,0,0,,0,0.8602150537634409,0.7268817204301075,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,30,2,0.42,,,,,,,,,0.8,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,30,3,0.37,,,,,,,,,0.78,0.08,0,0,0,0,,0,0.8602150537634409,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,40,1,0.45,0.2,503,513,,24.1,7,83.7,NV,0.8,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,40,2,0.43,,,,,,,,,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,40,3,0.4,,,,,,,,,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,50,1,0.34,0.2,503,513,,24.1,7,83.7,NV,0.76,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,50,2,0.4,,,,,,,,,0.74,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,50,3,0.37,,,,,,,,,0.75,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,60,1,0.41,0.2,503,513,,24.1,7,83.7,NV,0.87,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,60,2,0.5,,,,,,,,,0.79,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC1,60,3,0.4,,,,,,,,,0.77,0,0,0,0,0,,0,0,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,10,1,0.55,0.2,507.5,510,,24.7,5.56,67,NV,0.55,0.12,0,0,0,0,,0,1.2903225806451613,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,10,2,0.6,,,,,,,,,0.6,0.6,0,0,0,0,,0,6.451612903225806,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,10,3,0.55,,,,,,,,,0.59,0.6,0,0,0,0,,0,6.451612903225806,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,20,1,0.46,0.2,507.5,510,,24.7,5.56,67,NV,0.73,1.12,0,0,0,0,,0,12.043010752688174,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,20,2,0.56,,,,,,,,,0.74,0.36,0,0,0,0,,0,3.8709677419354835,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,20,3,0.51,,,,,,,,,0.7,0.64,0,0,0,0,,0,6.881720430107527,0,0,0
OPC,2009-06-16 00:00:00,2009,Jun,OPCC2,30,1,0.37,0.2,507.5,510,,24.7,5.56,67,NV,0.73,2.28,0,0,0,0,,0,24.516129032258064,0,0,0
